Invoice ID,Branch,City,Customer type,Gender,Product line,Unit price,Quantity,Tax 5%,Total,Date,Time,Payment,cogs,gross margin percentage,gross income,Rating
880-46-5796,A,Yangon,Member,Male,Sports and travel,910.3,10,38.46,807.66,2019-03-17,19:53:00,Ewallet,769.2,4.761904762,38.46,7
389-70-2397,C,Naypyitaw,Normal,Female,Health and beauty,911.3,5,20.915,439.215,2019-02-21,10:26:00,Cash,418.3,4.761904762,20.915,6
114-35-5271,B,Mandalay,Normal,Female,Electronic accessories,912.3,8,23.164,486.444,2019-02-07,15:06:00,Cash,463.28,4.761904762,23.164,7
607-76-6216,C,Naypyitaw,Member,Female,Fashion accessories,913.3,5,23.1225,485.5725,2019-03-02,16:35:00,Credit card,462.45,4.761904762,23.1225,6
715-20-1673,B,Mandalay,Normal,Male,Electronic accessories,914.3,5,7.095,148.995,2019-03-06,20:57:00,Cash,141.9,4.761904762,7.095,7
811-35-1094,B,Mandalay,Member,Male,Electronic accessories,915.3,6,15.135,317.835,2019-02-06,15:16:00,Credit card,302.7,4.761904762,15.135,6
699-88-1972,B,Mandalay,Normal,Male,Health and beauty,916.3,8,39.664,832.944,2019-01-28,17:47:00,Credit card,793.28,4.761904762,39.664,9
781-84-8059,C,Naypyitaw,Normal,Male,Fashion accessories,917.3,7,21.259,446.439,2019-01-18,16:23:00,Ewallet,425.18,4.761904762,21.259,4
409-49-6995,C,Naypyitaw,Member,Female,Food and beverages,918.3,6,14.181,297.801,2019-02-05,10:17:00,Cash,283.62,4.761904762,14.181,6
725-54-0677,C,Naypyitaw,Member,Male,Health and beauty,919.3,7,29.96,629.16,2019-03-02,13:50:00,Cash,599.2,4.761904762,29.96,4
146-09-5432,A,Yangon,Member,Male,Food and beverages,920.3,9,15.768,331.128,2019-02-09,19:17:00,Ewallet,315.36,4.761904762,15.768,8
377-79-7592,C,Naypyitaw,Member,Female,Electronic accessories,921.3,9,20.178,423.738,2019-01-14,14:00:00,Credit card,403.56,4.761904762,20.178,5
509-10-0516,B,Mandalay,Normal,Male,Home and lifestyle,922.3,4,9.194,193.074,2019-02-09,12:02:00,Ewallet,183.88,4.761904762,9.194,8
595-94-9924,A,Yangon,Member,Female,Health and beauty,923.3,5,6.9325,145.5825,2019-03-26,20:21:00,Credit card,138.65,4.761904762,6.9325,9
865-41-9075,A,Yangon,Normal,Male,Food and beverages,924.3,7,4.0355,84.7455,2019-01-28,17:35:00,Cash,80.71,4.761904762,4.0355,4
545-07-8534,C,Naypyitaw,Normal,Female,Health and beauty,925.3,2,5.832,122.472,2019-02-14,12:42:00,Ewallet,116.64,4.761904762,5.832,7
118-62-1812,C,Naypyitaw,Member,Female,Home and lifestyle,926.3,4,15.676,329.196,2019-03-24,17:56:00,Cash,313.52,4.761904762,15.676,8
450-42-3339,C,Naypyitaw,Normal,Male,Health and beauty,927.3,10,42.305,888.405,2019-02-09,18:58:00,Credit card,846.1,4.761904762,42.305,7
851-98-3555,B,Mandalay,Normal,Female,Health and beauty,928.3,5,20.72,435.12,2019-03-24,14:08:00,Credit card,414.4,4.761904762,20.72,7
186-71-5196,A,Yangon,Member,Female,Food and beverages,929.3,2,7.954,167.034,2019-03-27,16:30:00,Ewallet,159.08,4.761904762,7.954,6
624-01-8356,B,Mandalay,Normal,Female,Home and lifestyle,930.3,10,24.505,514.605,2019-01-27,10:44:00,Credit card,490.1,4.761904762,24.505,8
313-66-9943,B,Mandalay,Member,Female,Food and beverages,931.3,3,4.3725,91.8225,2019-03-27,20:29:00,Credit card,87.45,4.761904762,4.3725,8
151-27-8496,C,Naypyitaw,Normal,Female,Electronic accessories,932.3,4,11.226,235.746,2019-01-19,11:43:00,Ewallet,224.52,4.761904762,11.226,4
453-33-6436,A,Yangon,Normal,Female,Home and lifestyle,933.3,8,37.248,782.208,2019-02-07,10:09:00,Cash,744.96,4.761904762,37.248,6
522-57-8364,A,Yangon,Member,Male,Fashion accessories,934.3,8,20.536,431.256,2019-01-31,10:00:00,Ewallet,410.72,4.761904762,20.536,7
459-45-2396,A,Yangon,Member,Female,Food and beverages,935.3,3,14.94,313.74,2019-02-25,18:45:00,Cash,298.8,4.761904762,14.94,9
717-96-4189,C,Naypyitaw,Normal,Female,Electronic accessories,936.3,6,10.647,223.587,2019-02-02,12:40:00,Cash,212.94,4.761904762,10.647,8
722-13-2115,C,Naypyitaw,Member,Male,Sports and travel,937.3,1,2.1425,44.9925,2019-03-14,15:36:00,Credit card,42.85,4.761904762,2.1425,4
749-81-8133,A,Yangon,Normal,Female,Fashion accessories,938.3,4,18.934,397.614,2019-03-11,12:04:00,Cash,378.68,4.761904762,18.934,8
777-67-2495,B,Mandalay,Normal,Male,Home and lifestyle,939.3,3,10.3455,217.2555,2019-02-22,11:26:00,Ewallet,206.91,4.761904762,10.3455,8
636-98-3364,B,Mandalay,Member,Female,Electronic accessories,940.3,3,3.939,82.719,2019-03-02,12:36:00,Ewallet,78.78,4.761904762,3.939,9
246-55-6923,C,Naypyitaw,Member,Female,Home and lifestyle,941.3,9,16.1055,338.2155,2019-03-10,15:06:00,Credit card,322.11,4.761904762,16.1055,8
181-82-6255,B,Mandalay,Normal,Female,Home and lifestyle,942.3,6,4.911,103.131,2019-02-08,10:58:00,Cash,98.22,4.761904762,4.911,6
838-02-1821,C,Naypyitaw,Member,Female,Home and lifestyle,943.3,2,1.273,26.733,2019-02-22,12:10:00,Credit card,25.46,4.761904762,1.273,6
887-42-0517,C,Naypyitaw,Normal,Female,Sports and travel,944.3,7,29.099,611.079,2019-01-10,10:31:00,Credit card,581.98,4.761904762,29.099,5
457-12-0244,C,Naypyitaw,Member,Female,Sports and travel,945.3,6,10.566,221.886,2019-03-14,13:49:00,Ewallet,211.32,4.761904762,10.566,7
226-34-0034,B,Mandalay,Normal,Female,Electronic accessories,946.3,4,2.756,57.876,2019-01-10,11:10:00,Ewallet,55.12,4.761904762,2.756,8
321-49-7382,B,Mandalay,Member,Male,Sports and travel,947.3,1,4.4155,92.7255,2019-02-15,17:38:00,Credit card,88.31,4.761904762,4.4155,8
397-25-8725,A,Yangon,Member,Female,Health and beauty,948.3,9,17.829,374.409,2019-01-13,17:54:00,Credit card,356.58,4.761904762,17.829,6
431-66-2305,B,Mandalay,Normal,Female,Electronic accessories,949.3,9,39.7125,833.9625,2019-02-15,20:51:00,Credit card,794.25,4.761904762,39.7125,5
825-94-5922,B,Mandalay,Normal,Male,Sports and travel,950.3,2,2.531,53.151,2019-03-02,19:26:00,Ewallet,50.62,4.761904762,2.531,3
641-62-7288,B,Mandalay,Normal,Male,Home and lifestyle,951.3,6,29.976,629.496,2019-03-24,13:33:00,Ewallet,599.52,4.761904762,29.976,8
756-93-1854,C,Naypyitaw,Member,Female,Fashion accessories,952.3,2,8.335,175.035,2019-02-02,14:05:00,Credit card,166.7,4.761904762,8.335,5
243-55-8457,A,Yangon,Normal,Female,Food and beverages,953.3,10,37.22,781.62,2019-02-27,11:40:00,Ewallet,744.4,4.761904762,37.22,3
458-10-8612,C,Naypyitaw,Normal,Male,Health and beauty,954.3,7,22.428,470.988,2019-01-20,12:27:00,Ewallet,448.56,4.761904762,22.428,6
501-61-1753,B,Mandalay,Normal,Female,Home and lifestyle,955.3,6,18.945,397.845,2019-01-03,20:24:00,Ewallet,378.9,4.761904762,18.945,7
235-06-8510,C,Naypyitaw,Member,Male,Home and lifestyle,956.3,3,12.858,270.018,2019-01-24,20:59:00,Ewallet,257.16,4.761904762,12.858,5
433-08-7822,C,Naypyitaw,Normal,Female,Health and beauty,957.3,7,27.6115,579.8415,2019-01-05,19:48:00,Ewallet,552.23,4.761904762,27.6115,9
361-85-2571,A,Yangon,Normal,Female,Sports and travel,958.3,5,22.37,469.77,2019-03-30,10:18:00,Cash,447.4,4.761904762,22.37,7
131-70-8179,A,Yangon,Member,Female,Health and beauty,959.3,3,13.8135,290.0835,2019-02-17,16:27:00,Cash,276.27,4.761904762,13.8135,6
500-02-2261,C,Naypyitaw,Normal,Female,Food and beverages,960.3,6,17.187,360.927,2019-03-21,17:04:00,Ewallet,343.74,4.761904762,17.187,7
720-72-2436,A,Yangon,Normal,Male,Food and beverages,961.3,4,13.304,279.384,2019-03-02,18:14:00,Ewallet,266.08,4.761904762,13.304,6
702-83-5291,C,Naypyitaw,Member,Male,Fashion accessories,962.3,9,44.919,943.299,2019-03-27,10:43:00,Cash,898.38,4.761904762,44.919,7
809-69-9497,A,Yangon,Normal,Female,Home and lifestyle,963.3,10,22.84,479.64,2019-01-19,19:30:00,Ewallet,456.8,4.761904762,22.84,6
449-16-6770,A,Yangon,Normal,Male,Health and beauty,964.3,5,12.6975,266.6475,2019-02-19,14:53:00,Credit card,253.95,4.761904762,12.6975,9
333-23-2632,A,Yangon,Member,Male,Health and beauty,965.3,7,3.528,74.088,2019-03-28,20:14:00,Cash,70.56,4.761904762,3.528,4
489-82-1237,A,Yangon,Normal,Female,Electronic accessories,966.3,7,32.858,690.018,2019-01-05,11:51:00,Credit card,657.16,4.761904762,32.858,6
859-97-6048,C,Naypyitaw,Member,Male,Electronic accessories,967.3,2,8.425,176.925,2019-03-26,14:13:00,Credit card,168.5,4.761904762,8.425,4
676-10-2200,B,Mandalay,Member,Male,Fashion accessories,968.3,1,2.689,56.469,2019-02-03,20:13:00,Ewallet,53.78,4.761904762,2.689,8
373-88-1424,C,Naypyitaw,Member,Male,Home and lifestyle,969.3,5,8.9525,188.0025,2019-02-06,18:44:00,Ewallet,179.05,4.761904762,8.9525,5
365-16-4334,B,Mandalay,Normal,Female,Food and beverages,970.3,8,10.572,222.012,2019-02-24,14:26:00,Ewallet,211.44,4.761904762,10.572,8
503-21-4385,B,Mandalay,Member,Male,Health and beauty,971.3,3,5.9865,125.7165,2019-02-21,12:40:00,Ewallet,119.73,4.761904762,5.9865,9
305-89-2768,B,Mandalay,Member,Female,Home and lifestyle,972.3,3,3.285,68.985,2019-01-09,18:43:00,Ewallet,65.7,4.761904762,3.285,4
574-80-1489,B,Mandalay,Member,Female,Food and beverages,973.3,4,12.57,263.97,2019-02-25,13:22:00,Ewallet,251.4,4.761904762,12.57,7
784-08-0310,C,Naypyitaw,Member,Female,Food and beverages,974.3,4,4.208,88.368,2019-01-13,13:58:00,Cash,84.16,4.761904762,4.208,9
200-40-6154,B,Mandalay,Member,Male,Home and lifestyle,975.3,6,19.773,415.233,2019-02-09,11:45:00,Cash,395.46,4.761904762,19.773,9
846-10-0341,A,Yangon,Normal,Female,Fashion accessories,976.3,7,14.8995,312.8895,2019-01-06,11:51:00,Cash,297.99,4.761904762,14.8995,7
577-34-7579,C,Naypyitaw,Member,Male,Food and beverages,977.3,9,22.7205,477.1305,2019-01-10,17:16:00,Cash,454.41,4.761904762,22.7205,8
430-02-3888,B,Mandalay,Normal,Male,Electronic accessories,978.3,6,13.806,289.926,2019-02-07,15:55:00,Cash,276.12,4.761904762,13.806,5
867-47-1948,C,Naypyitaw,Normal,Female,Home and lifestyle,979.3,10,7.9,165.9,2019-01-09,12:07:00,Cash,158,4.761904762,7.9,4
384-59-6655,A,Yangon,Member,Female,Food and beverages,980.3,9,44.397,932.337,2019-02-19,15:07:00,Cash,887.94,4.761904762,44.397,5
256-58-3609,C,Naypyitaw,Member,Male,Fashion accessories,981.3,1,4.599,96.579,2019-03-18,15:29:00,Cash,91.98,4.761904762,4.599,8
324-92-3863,A,Yangon,Member,Male,Electronic accessories,982.3,2,2.089,43.869,2019-02-05,18:45:00,Cash,41.78,4.761904762,2.089,7
593-08-5916,A,Yangon,Normal,Female,Fashion accessories,983.3,1,0.775,16.275,2019-03-19,15:23:00,Credit card,15.5,4.761904762,0.775,5
364-34-2972,C,Naypyitaw,Member,Male,Electronic accessories,984.3,3,14.523,304.983,2019-03-30,20:37:00,Cash,290.46,4.761904762,14.523,4
794-42-3736,B,Mandalay,Normal,Male,Food and beverages,985.3,2,3.333,69.993,2019-01-26,14:41:00,Credit card,66.66,4.761904762,3.333,5
172-42-8274,B,Mandalay,Normal,Female,Electronic accessories,986.3,2,3.827,80.367,2019-03-02,18:18:00,Credit card,76.54,4.761904762,3.827,4
558-60-5016,A,Yangon,Normal,Female,Home and lifestyle,987.3,9,14.985,314.685,2019-03-04,15:27:00,Ewallet,299.7,4.761904762,14.985,5
195-06-0432,A,Yangon,Member,Male,Home and lifestyle,988.3,3,12.1515,255.1815,2019-01-13,12:55:00,Credit card,243.03,4.761904762,12.1515,8
605-03-2706,A,Yangon,Normal,Female,Health and beauty,989.3,3,2.37,49.77,2019-03-25,18:02:00,Cash,47.4,4.761904762,2.37,7
214-30-2776,B,Mandalay,Member,Female,Electronic accessories,990.3,5,8.6225,181.0725,2019-03-11,19:44:00,Credit card,172.45,4.761904762,8.6225,5
746-04-1077,B,Mandalay,Member,Female,Food and beverages,991.3,10,42.315,888.615,2019-01-01,11:36:00,Credit card,846.3,4.761904762,42.315,4
448-34-8700,B,Mandalay,Member,Male,Home and lifestyle,992.3,7,12.9185,271.2885,2019-02-10,13:51:00,Ewallet,258.37,4.761904762,12.9185,7
452-04-8808,B,Mandalay,Normal,Male,Electronic accessories,993.3,7,30.478,640.038,2019-01-26,15:17:00,Cash,609.56,4.761904762,30.478,7
531-56-4728,A,Yangon,Normal,Male,Home and lifestyle,994.3,3,12.012,252.252,2019-02-11,15:29:00,Cash,240.24,4.761904762,12.012,8
744-82-9138,C,Naypyitaw,Normal,Male,Fashion accessories,995.3,2,8.613,180.873,2019-02-07,17:59:00,Cash,172.26,4.761904762,8.613,5
883-69-1285,B,Mandalay,Member,Male,Fashion accessories,996.3,2,4.992,104.832,2019-03-06,11:55:00,Credit card,99.84,4.761904762,4.992,4
221-25-5073,A,Yangon,Normal,Female,Food and beverages,997.3,4,14.932,313.572,2019-03-04,10:39:00,Cash,298.64,4.761904762,14.932,4
518-71-6847,B,Mandalay,Member,Male,Food and beverages,998.3,6,7.98,167.58,2019-02-26,15:10:00,Ewallet,159.6,4.761904762,7.98,7
156-20-0370,B,Mandalay,Normal,Female,Electronic accessories,999.3,1,1.2725,26.7225,2019-03-10,18:10:00,Credit card,25.45,4.761904762,1.2725,8
151-33-7434,B,Mandalay,Normal,Female,Food and beverages,1000.3,1,3.3885,71.1585,2019-02-04,20:43:00,Credit card,67.77,4.761904762,3.3885,4
728-47-9078,C,Naypyitaw,Member,Male,Food and beverages,1001.3,4,11.918,250.278,2019-01-19,12:46:00,Cash,238.36,4.761904762,11.918,5
809-46-1866,A,Yangon,Normal,Male,Health and beauty,1002.3,4,11.63,244.23,2019-01-23,17:44:00,Cash,232.6,4.761904762,11.63,5
139-32-4183,A,Yangon,Member,Female,Sports and travel,1003.3,9,43.866,921.186,2019-03-14,14:19:00,Ewallet,877.32,4.761904762,43.866,4
148-41-7930,C,Naypyitaw,Normal,Male,Health and beauty,1004.3,7,34.986,734.706,2019-01-23,10:33:00,Cash,699.72,4.761904762,34.986,9
189-40-5216,C,Naypyitaw,Normal,Male,Electronic accessories,1005.3,7,33.7295,708.3195,2019-01-09,11:40:00,Cash,674.59,4.761904762,33.7295,6
374-38-5555,B,Mandalay,Normal,Female,Fashion accessories,1006.3,5,15.9275,334.4775,2019-02-07,19:30:00,Ewallet,318.55,4.761904762,15.9275,8
764-44-8999,B,Mandalay,Normal,Female,Health and beauty,1007.3,2,1.476,30.996,2019-02-18,14:42:00,Ewallet,29.52,4.761904762,1.476,6
552-44-5977,B,Mandalay,Member,Male,Health and beauty,1008.3,8,24.8,520.8,2019-01-03,19:08:00,Credit card,496,4.761904762,24.8,7
267-62-7380,C,Naypyitaw,Member,Male,Electronic accessories,1009.3,10,41.17,864.57,2019-03-29,19:12:00,Ewallet,823.4,4.761904762,41.17,9
430-53-4718,B,Mandalay,Member,Male,Health and beauty,1010.3,8,30.148,633.108,2019-01-28,15:46:00,Credit card,602.96,4.761904762,30.148,7
886-18-2897,A,Yangon,Normal,Female,Food and beverages,1011.3,5,14.14,296.94,2019-03-22,19:06:00,Credit card,282.8,4.761904762,14.14,5
602-16-6955,B,Mandalay,Normal,Female,Sports and travel,1012.3,10,38.3,804.3,2019-01-24,18:10:00,Ewallet,766,4.761904762,38.3,4
745-74-0715,A,Yangon,Normal,Male,Electronic accessories,1013.3,2,5.803,121.863,2019-03-10,20:46:00,Ewallet,116.06,4.761904762,5.803,5
690-01-6631,B,Mandalay,Normal,Male,Fashion accessories,1014.3,10,8.745,183.645,2019-02-22,18:35:00,Ewallet,174.9,4.761904762,8.745,5
652-49-6720,C,Naypyitaw,Member,Female,Electronic accessories,1015.3,1,3.0475,63.9975,2019-02-18,11:40:00,Ewallet,60.95,4.761904762,3.0475,7
233-67-5758,C,Naypyitaw,Normal,Male,Health and beauty,1016.3,1,2.0175,42.3675,2019-01-29,13:46:00,Ewallet,40.35,4.761904762,2.0175,7
303-96-2227,B,Mandalay,Normal,Female,Home and lifestyle,1017.3,10,48.69,1022.49,2019-03-02,17:16:00,Ewallet,973.8,4.761904762,48.69,7
727-02-1313,A,Yangon,Member,Male,Food and beverages,1018.3,1,1.592,33.432,2019-02-09,13:22:00,Cash,31.84,4.761904762,1.592,5
347-56-2442,A,Yangon,Normal,Male,Home and lifestyle,1019.3,1,3.291,69.111,2019-02-22,15:33:00,Cash,65.82,4.761904762,3.291,7
849-09-3807,A,Yangon,Member,Female,Fashion accessories,1020.3,7,30.919,649.299,2019-02-18,13:28:00,Cash,618.38,4.761904762,30.919,8
